,course_id,semester,name,dept_id,department,credits,description,grading_method,gen_ed,core,sections,relationships.coreqs,relationships.prereqs,relationships.formerly,relationships.restrictions,relationships.additional_info,relationships.also_offered_as,relationships.credit_granted_for
2103,ENME416,202308,Additive Manufacturing,ENME,"Engineering, Mechanical",3,"Develop a comprehensive understanding of fundamental additive manufacturing, 3D printing approaches, including: extrusion-based deposition, stereolithography, powder bed-based melting, and inkjet-based deposition. Cultivate a design for-additive manufacturing skillset for CAD and CAM methodologies to produce successful 3D prints. Fabricate 3D mechanical objects using a variety of 3D printing technologies on campus. Execute a design project that demonstrates how additive manufacturing technologies can overcome critical limitations of traditional manufacturing processes.","['Regular', 'Pass-Fail', 'Audit']",[],[],"['ENME416-0101', 'ENME416-FR01']",,ENME331.,,Permission of ENGR-Mechanical Engineering department.,And ENME272; or ENME414.,,
2104,ENME417,202308,Numerical Methods in Engineering,ENME,"Engineering, Mechanical",3,"Covers the fundamental aspects of how to apply analytical mathematical concepts to discrete data. The course is aimed at graduate students and senior undergraduate students in any area of engineering, and treats the material in a general manner that is not specific to any application or field of specialization.","['Regular', 'Pass-Fail', 'Audit']",[],[],['ENME417-0101'],,,ENME489J.,Permission of ENGR-Mechanical Engineering department.,Recommended: Senior standing.  Jointly offered with: ENME745.,,"ENME745, ENME808B, ENME417 or ENME489J."
2105,ENME422,202308,Indoor Environment and Mechanical Systems,ENME,"Engineering, Mechanical",3,"Fundamentals of indoor air quality and its measurements. Exploration of air cleaning technologies for gaseous, particulate and infectious agent contaminants. Simulations of air flow and contaminants with multi-zone models to allow testing of both contaminant dispersion in buildings and effectiveness of air cleaning technologies.","['Regular', 'Audit']",[],[],['ENME422-0101'],,ENES232 and ENME332.,,,Jointly offered with: ENME753.,,ENME422 or ENME753.
2106,ENME423,202308,Modern Climate Control and Building Energy Design/Analysis,ENME,"Engineering, Mechanical",3,"Fundamentals and design calculations of heat and moisture transfer in buildings; evaluation of cooling, heating and power requirements of buildings; building energy consumption simulations, use of alternative energy and energy conservation measures in buildings; fundamentals of fans/pumps and air/water distribution in buildings; introduction to refrigeration and energy systems for data centers and other mission-critical facilities.","['Regular', 'Pass-Fail', 'Audit']",[],[],['ENME423-0101'],ENME332.,ENES232.,,Permission of ENGR-Mechanical Engineering department.,Delivered via ITV.,,
2107,ENME425,202308,Energy Conversion Systems for Sustianability,ENME,"Engineering, Mechanical",3,"Focus on energy sustainability with view on changing global energy availability and use. Addresses the objective of greatly reducing our dependence on the finite amounts of fossil energy sources available for our quest to achieve environmentally benign sustainable energy for green environment. The emphasis will be on sustainability issues, discussion on supply, demand and storage, energy transmission, global warming and carbon management, biomass-resources, uses and production of biofuels, national energy policy discussion, carbon emission, energy security and economics to ensure future energy needs can be met without compromising the ability of future generation to meet their own needs with due considerations to increase in global temperatures.","['Regular', 'Pass-Fail', 'Audit']",[],[],['ENME425-0101'],,ENES232.,ENME489X.,Permission of the Mechanical Engineering Department.,,,ENME489X or ENME425.
2108,ENME426,202308,Production Management,ENME,"Engineering, Mechanical",3,"The basic concepts and models needed to understand and design manufacturing systems, including the history of manufacturing, performance measures, queuing systems, variability, production planning and scheduling, lean manufacturing, and pull production control.","['Regular', 'Pass-Fail', 'Audit']",[],[],['ENME426-0101'],,,,,,,BMGT385 or ENME426.
2109,ENME430,202308,Fundamentals of Nuclear Reactor Engineering,ENME,"Engineering, Mechanical",3,"Fundamental aspects of nuclear physics and nuclear engineering, including nuclear interactions; various types of radiation and their effects on materials and humans; and basic reactor physics topics, including simplified theory of reactor critically.","['Regular', 'Pass-Fail', 'Audit']",[],[],['ENME430-0101'],,MATH246.,,Permission of ENGR-Mechanical Engineering department.,,,
2110,ENME432,202308,Reactor and Radiation Measurements Laboratory,ENME,"Engineering, Mechanical",3,"Basics concepts of nuclear radiation and radiation detectors including types of radiation, radioactive decay, and interactions of radiation with matter.","['Regular', 'Pass-Fail', 'Audit']",[],[],['ENME432-0101'],,ENME430 and MATH246.,,Permission of ENGR-Mechanical Engineering department.,,,
2111,ENME441,202308,Mechatronics and the Internet of Things,ENME,"Engineering, Mechanical",3,"Mechatronics and the Internet of Things combines sensors, actuators, computation, and communication to realize integrated objects capable of robust Internet-based interfacing. Students will gain experience with circuit development, mechatronic systems, MicroPython coding, and Internet communication protocols using the ESP32 microcontroller platform.  The project-focused course combines lectures and hands-on labs to drive learning at the convergence of mechanics, electronics, and software domains for IoT smart object development.","['Regular', 'Pass-Fail', 'Audit']",[],[],['ENME441-0101'],,ENME351.,ENME489B.,Permission of ENGR-Mechanical Engineering department.,,,ENME489B or ENME441.
2112,ENME442,202308,Information Security,ENME,"Engineering, Mechanical",3,"The materials presented are divided into three major components: overview, detailed concepts and implementation techniques. The topics to be covered are: general security concerns and concepts from both a technical and management point of view, principles of security, architectures, access control and multi-level security, trojan horses, covert channels, trap doors, hardware security mechanism, security models, security kernels, formal specifications and verification, networks and distribution systems and risk analysis.","['Regular', 'Pass-Fail', 'Audit']",[],[],['ENME442-0101'],,,,Must have Senior standing in engineering; and permission of ENGR-Mechanical Engineering department.,Jointly offered with ENRE684 .,,"ENRE648J, ENME442, ENRE684, or ENPM808E."
2113,ENME444,202308,Assistive Robotics,ENME,"Engineering, Mechanical",3,"Fundamentals of assistive robots used in a wide varietyof ways to help humans with disabilities. Three application areas will be covered: (1) Rehabilitation robotics to recover motor function from neurologic injuries such as stroke, (2) Prosthetics to enable mobility function in amputees, and (3) Social robotics for cognitive impairment and developmental disorders such as autism. Theory behind different control systems employed by assistive robotics, as well as the mechanical design, sensors & actuators, and user interfaces behind representative robots in the respective areas. Guidelines for designing assistive robots. Ethical and regulatory considerations in the design of assistive robots.","['Regular', 'Pass-Fail', 'Audit']",[],[],['ENME444-0101'],,ENME351; and must have completed or be concurrently enrolled in ENME462.,,Permission of ENGR-Mechanical Engineering department.,,,
2114,ENME454,202308,Vehicle Dynamics,ENME,"Engineering, Mechanical",3,"The fundamentals of passenger vehicle and light truck design and vehicle dynamics are covered. The engineering principles associated with acceleration, braking, handling, ride quality, aerodynamics, and tire mechanics are discussed, as well as suspension and steering design.","['Regular', 'Pass-Fail', 'Audit']",[],[],['ENME454-0101'],ENME361.,,,Permission of ENGR-Mechanical Engineering department.,,,
2115,ENME462,202308,"Vibrations, Controls, and Optimization II",ENME,"Engineering, Mechanical",3,"Continuation of ENME361. Fundamentals of vibration, controls, and optimization. Analysis and design in time, Laplace and frequency domains. Mathematical descriptions of system response, system stability, control and optimization. Optimal design of mechanical systems.","['Regular', 'Pass-Fail', 'Audit']",[],[],"['ENME462-0101', 'ENME462-0102', 'ENME462-0103', 'ENME462-0201', 'ENME462-0202']",,ENME361.,,Permission of the Mechanical Engineering Department.,Delivered via ITV.,,
2116,ENME470,202308,Finite Element Analysis,ENME,"Engineering, Mechanical",3,Basic concepts of the theory of the finite element method. Applications in solid mechanics and heat transfer.,"['Regular', 'Pass-Fail', 'Audit']",[],[],['ENME470-0101'],,,,Senior standing; and permission of ENGR-Mechanical Engineering department.,,,
2117,ENME472,202308,Integrated Product and Process Development,ENME,"Engineering, Mechanical",3,Integration of product development with the development process. Design strategies. Product architecture. Design for manufacturing. Selection of materials. Design for assembly.,"['Regular', 'Pass-Fail', 'Audit']",[],['S'],"['ENME472-0101', 'ENME472-0102', 'ENME472-0103', 'ENME472-0104', 'ENME472-0105']",,"ENME331, ENME361, ENME351, and ENME371; and must have completed or be concurrently enrolled in ENME332.",,Permission of the Department of Mechanical Engineering.,,,
2118,ENME473,202308,Mechanical Design of Electronic Systems,ENME,"Engineering, Mechanical",3,"Design considerations in the packaging of electronic systems. Production of circuit boards and design of electronic assemblies. Vibration, shock, fatigue and thermal considerations.","['Regular', 'Pass-Fail', 'Audit']",[],[],['ENME473-0101'],,,,,Delivered via ITV.,,
2119,ENME480,202308,Introduction to Robotics,ENME,"Engineering, Mechanical",3,An introductory course in robotics that will educate students in the elementary concepts of robotics.  The course will encompass both theory and experiments.,"['Regular', 'Pass-Fail', 'Audit']",[],[],"['ENME480-0101', 'ENME480-0102']",,"MATH246 or ENES221; and (CMSC131, ENME202, ENAE202 or ENEE150).",,Must be in the Robotics and Autonomous Systems minor; or Permission of ENGR-Mechanical Engineering department.,,,
2120,ENME488,202308,Special Problems,ENME,"Engineering, Mechanical",3,Limited to mechanical engineering seniors.,"['Regular', 'Pass-Fail', 'Audit']",[],[],[],,,,,,,
2121,ENME489,202308,Special Topics in Mechanical Engineering,ENME,"Engineering, Mechanical",3,,"['Regular', 'Pass-Fail', 'Audit']",[],[],[],,,,,,,
2122,ENME489C,202308,Special Topics in Mechanical Engineering; Sustainable Energy Conversion and the Environment,ENME,"Engineering, Mechanical",3,,"['Regular', 'Pass-Fail', 'Audit']",[],[],['ENME489C-0101'],,,,,,,
2123,ENME489F,202308,Special Topics in Mechanical Engineering; Dynamics of Atmospheric Flight,ENME,"Engineering, Mechanical",3,,"['Regular', 'Pass-Fail', 'Audit']",[],[],['ENME489F-0101'],,ENME331.,,,,,
2124,ENME489G,202308,Special Topics in Mechanical Engineering; Manufacturing Processes and Design,ENME,"Engineering, Mechanical",3,Prerequisites: ENME382; and permission of department.,"['Regular', 'Pass-Fail', 'Audit']",[],[],['ENME489G-0101'],,,,,,,
